topo,n,p,inst_seed,arm,algo_seed,status,success,acl,acl_spur,acl_pre,max_chain,qubits,time,n_edges,err
Z12,60,1.0,101,pssa,0,SUCCESS,1,6.5167,5.4333,,7,391,0.2922,1770,
Z12,60,1.0,101,pssa,1,SUCCESS,1,6.5167,5.4333,,7,391,0.296,1770,
Z12,60,1.0,101,pssa,2,SUCCESS,1,6.5167,5.4333,,7,391,0.2961,1770,
Z12,60,1.0,101,pssa,3,SUCCESS,1,6.5167,5.4333,,7,391,0.2998,1770,
Z12,60,1.0,101,clmm,1,SUCCESS,1,5.8333,5.7333,,6,350,5.806,1770,
Z12,60,1.0,101,pssa,4,SUCCESS,1,6.5167,5.4333,,7,391,0.2921,1770,
Z12,60,1.0,101,mmfork-cuthill,2,SUCCESS,1,6.0,5.7667,,8,360,10.2523,1770,
Z12,60,1.0,101,clmm,2,SUCCESS,1,5.8167,5.7833,,6,349,5.0515,1770,
Z12,60,1.0,101,mmfork-cuthill,3,SUCCESS,1,6.3667,5.85,,9,382,10.4982,1770,
Z12,60,1.0,101,clmm,3,SUCCESS,1,5.8333,5.7667,,6,350,5.3673,1770,
Z12,60,1.0,101,mmfork-cuthill,1,SUCCESS,1,5.85,5.4167,,8,351,12.1279,1770,
Z12,60,1.0,101,clmm,4,SUCCESS,1,5.7833,5.3833,,6,347,6.1908,1770,
P16,600,0.05,102,pssa,0,FAILURE,0,,,,,,62.6536,8855,status=FAILURE
Z12,60,1.0,101,mmfork-cuthill,4,SUCCESS,1,6.2167,5.8,,9,373,12.5666,1770,
P16,600,0.05,102,clmm,2,FAILURE,0,,,,,,68.7623,8855,clmm: MM stage returned empty
P16,600,0.05,102,clmm,3,FAILURE,0,,,,,,68.419,8855,clmm: MM stage returned empty
P16,600,0.05,102,pssa,4,FAILURE,0,,,,,,63.4602,8855,status=FAILURE
P16,600,0.05,102,pssa,1,FAILURE,0,,,,,,64.73,8855,status=FAILURE
Z12,60,1.0,101,mmfork-cuthill,0,SUCCESS,1,6.0167,5.6167,,9,361,18.4866,1770,
P16,600,0.05,102,clmm,4,FAILURE,0,,,,,,69.0108,8855,clmm: MM stage returned empty
P16,600,0.05,102,pssa,3,FAILURE,0,,,,,,66.4801,8855,status=FAILURE
P16,600,0.05,102,pssa,2,FAILURE,0,,,,,,66.9964,8855,status=FAILURE
P16,600,0.05,103,minorminer,0,FAILURE,0,,,,,,66.0746,8929,status=FAILURE
P16,600,0.05,102,attraction,0,FAILURE,0,,,,,,69.5674,8855,status=FAILURE
P16,600,0.05,103,minorminer,1,FAILURE,0,,,,,,66.138,8929,status=FAILURE
Z12,100,1.0,101,template,-1,SUCCESS,1,7.96,7.96,8.0,8,796,0.0479,4950,
Z12,100,1.0,101,clique,-1,SUCCESS,1,8.0,7.96,,8,800,0.0252,4950,
P16,600,0.05,102,attraction,1,FAILURE,0,,,,,,70.0679,8855,status=FAILURE
Z12,100,1.0,101,pssa,0,SUCCESS,1,7.96,7.96,,8,796,0.3724,4950,
Z12,100,1.0,101,pssa,2,SUCCESS,1,7.96,7.96,,8,796,0.3753,4950,
Z12,100,1.0,101,pssa,1,SUCCESS,1,7.96,7.96,,8,796,0.3954,4950,
Z12,100,1.0,101,pssa,3,SUCCESS,1,7.96,7.96,,8,796,0.3896,4950,
Z12,100,1.0,101,pssa,4,SUCCESS,1,7.96,7.96,,8,796,0.4068,4950,
P16,600,0.05,102,attraction,2,FAILURE,0,,,,,,71.3353,8855,status=FAILURE
P16,600,0.05,102,attraction,3,FAILURE,0,,,,,,70.5294,8855,status=FAILURE
P16,600,0.05,103,minorminer,4,FAILURE,0,,,,,,65.1484,8929,status=FAILURE
P16,600,0.05,103,minorminer,2,FAILURE,0,,,,,,67.1918,8929,status=FAILURE
P16,600,0.05,103,minorminer,3,FAILURE,0,,,,,,66.8812,8929,status=FAILURE
P16,600,0.05,102,attraction,4,FAILURE,0,,,,,,71.748,8855,status=FAILURE
P16,600,0.05,103,mmfork-cuthill,0,FAILURE,0,,,,,,69.5841,8929,status=FAILURE
P16,600,0.05,103,mmfork-cuthill,1,FAILURE,0,,,,,,68.7437,8929,status=FAILURE
P16,600,0.05,103,mmfork-cuthill,2,FAILURE,0,,,,,,69.7176,8929,status=FAILURE
Z12,60,1.0,101,attraction,2,SUCCESS,1,6.5,5.8833,,10,390,24.7414,1770,
P16,600,0.05,103,clmm,0,FAILURE,0,,,,,,64.9428,8929,clmm: MM stage returned empty
P16,600,0.05,103,clmm,1,FAILURE,0,,,,,,65.2827,8929,clmm: MM stage returned empty
P16,600,0.05,103,mmfork-cuthill,3,FAILURE,0,,,,,,69.4878,8929,status=FAILURE
Z12,60,1.0,101,attraction,4,SUCCESS,1,6.05,5.7167,,9,363,26.4797,1770,
P16,600,0.05,103,clmm,2,FAILURE,0,,,,,,66.2886,8929,clmm: MM stage returned empty
P16,600,0.05,103,clmm,3,FAILURE,0,,,,,,65.2617,8929,clmm: MM stage returned empty
P16,600,0.05,103,mmfork-cuthill,4,FAILURE,0,,,,,,70.0446,8929,status=FAILURE
P16,600,0.05,103,pssa,1,FAILURE,0,,,,,,63.3524,8929,status=FAILURE
P16,600,0.05,103,clmm,4,FAILURE,0,,,,,,66.0253,8929,clmm: MM stage returned empty
Z12,140,1.0,101,template,-1,SUCCESS,1,10.4714,10.4714,11.0,11,1466,0.1831,9730,
Z12,140,1.0,101,clique,-1,SUCCESS,1,11.0,10.4714,,11,1540,0.0238,9730,
P16,600,0.05,103,pssa,0,FAILURE,0,,,,,,65.6087,8929,status=FAILURE
Z12,140,1.0,101,pssa,0,SUCCESS,1,10.4714,10.4714,,11,1466,0.4835,9730,
Z12,140,1.0,101,pssa,2,SUCCESS,1,10.4714,10.4714,,11,1466,0.4876,9730,
Z12,140,1.0,101,pssa,1,SUCCESS,1,10.4714,10.4714,,11,1466,0.4883,9730,
Z12,100,1.0,101,minorminer,1,SUCCESS,1,10.71,9.43,,16,1071,32.2015,4950,
Z12,140,1.0,101,pssa,3,SUCCESS,1,10.4714,10.4714,,11,1466,0.482,9730,
Z12,140,1.0,101,pssa,4,SUCCESS,1,10.4714,10.4714,,11,1466,0.4922,9730,
Z12,60,1.0,101,attraction,1,SUCCESS,1,6.0167,5.7,,8,361,35.4052,1770,
Z12,60,1.0,101,attraction,0,SUCCESS,1,6.25,5.7667,,8,375,37.0662,1770,
P16,600,0.05,103,pssa,2,FAILURE,0,,,,,,68.4909,8929,status=FAILURE
P16,600,0.05,103,pssa,4,FAILURE,0,,,,,,62.726,8929,status=FAILURE
P16,600,0.05,103,pssa,3,FAILURE,0,,,,,,63.969,8929,status=FAILURE
Z12,60,1.0,101,attraction,3,SUCCESS,1,6.3167,5.9333,,8,379,39.9441,1770,
Z12,100,1.0,101,minorminer,4,SUCCESS,1,11.01,9.82,,17,1101,37.7324,4950,
Z12,100,1.0,101,clmm,0,SUCCESS,1,8.0,7.96,,8,800,38.3404,4950,
Z12,100,1.0,101,minorminer,2,SUCCESS,1,10.08,9.14,,14,1008,43.2096,4950,
P16,600,0.05,103,attraction,0,FAILURE,0,,,,,,70.0626,8929,status=FAILURE
P16,600,0.05,103,attraction,1,FAILURE,0,,,,,,70.5039,8929,status=FAILURE
P16,600,0.05,103,attraction,2,FAILURE,0,,,,,,70.848,8929,status=FAILURE
P16,600,0.05,103,attraction,3,FAILURE,0,,,,,,70.1163,8929,status=FAILURE
P16,600,0.05,103,attraction,4,FAILURE,0,,,,,,70.5249,8929,status=FAILURE
Z12,100,1.0,101,clmm,2,SUCCESS,1,7.94,7.92,,8,794,40.8811,4950,
Z12,100,1.0,101,clmm,1,SUCCESS,1,7.99,7.95,,8,799,43.0392,4950,
Z12,100,1.0,101,clmm,4,SUCCESS,1,7.96,7.94,,8,796,39.8112,4950,
Z12,100,1.0,101,minorminer,0,SUCCESS,1,10.04,9.11,,14,1004,50.876,4950,
Z12,179,1.0,101,template,-1,SUCCESS,1,12.9777,12.9777,13.0,13,2323,0.2467,15931,
Z12,179,1.0,101,clique,-1,SUCCESS,1,13.0,12.9777,,13,2327,0.0247,15931,
Z12,179,1.0,101,pssa,0,SUCCESS,1,12.9777,12.9777,,13,2323,0.497,15931,
Z12,179,1.0,101,pssa,1,SUCCESS,1,12.9777,12.9777,,13,2323,0.498,15931,
Z12,100,1.0,101,mmfork-cuthill,1,SUCCESS,1,11.0,9.62,,17,1100,48.8841,4950,
Z12,100,1.0,101,clmm,3,SUCCESS,1,7.96,7.94,,8,796,42.9341,4950,
Z12,179,1.0,101,pssa,2,SUCCESS,1,12.9777,12.9777,,13,2323,0.5044,15931,
Z12,179,1.0,101,pssa,3,SUCCESS,1,12.9777,12.9777,,13,2323,0.5966,15931,
Z12,179,1.0,101,pssa,4,SUCCESS,1,12.9777,12.9777,,13,2323,0.5071,15931,
Z12,100,1.0,101,mmfork-cuthill,3,SUCCESS,1,10.73,9.63,,15,1073,53.4142,4950,
Z12,100,1.0,101,minorminer,3,SUCCESS,1,10.83,9.65,,17,1083,60.5009,4950,
Z12,100,1.0,101,mmfork-cuthill,0,SUCCESS,1,11.31,9.97,,18,1131,60.2135,4950,
Z12,100,1.0,101,mmfork-cuthill,2,SUCCESS,1,9.87,9.06,,13,987,60.9641,4950,
Z12,100,1.0,101,mmfork-cuthill,4,SUCCESS,1,10.63,9.47,,17,1063,60.7658,4950,
Z12,100,1.0,101,attraction,0,SUCCESS,1,12.19,10.52,,20,1219,60.3959,4950,
Z12,100,1.0,101,attraction,2,SUCCESS,1,13.42,11.22,,23,1342,60.646,4950,
Z12,100,1.0,101,attraction,3,SUCCESS,1,13.44,11.34,,22,1344,60.5455,4950,
Z12,100,1.0,101,attraction,1,SUCCESS,1,12.2,10.38,,20,1220,61.1172,4950,
Z12,100,1.0,101,attraction,4,SUCCESS,1,12.46,10.62,,20,1246,60.0724,4950,
Z12,140,1.0,101,minorminer,0,SUCCESS,1,16.8929,14.7071,,27,2365,60.7008,9730,
Z12,140,1.0,101,minorminer,2,SUCCESS,1,17.5929,15.0429,,28,2463,61.0156,9730,
Z12,140,1.0,101,minorminer,3,SUCCESS,1,18.6286,15.8214,,32,2608,58.1084,9730,
Z12,140,1.0,101,minorminer,1,FAILURE,0,,,,,,67.0138,9730,status=FAILURE
Z12,140,1.0,101,minorminer,4,SUCCESS,1,17.75,15.1286,,30,2485,62.5516,9730,
Z12,140,1.0,101,mmfork-cuthill,1,SUCCESS,1,18.6214,15.7286,,29,2607,60.772,9730,
Z12,140,1.0,101,mmfork-cuthill,0,SUCCESS,1,18.5357,15.5214,,29,2595,62.0176,9730,
Z12,140,1.0,101,clmm,0,SUCCESS,1,10.9929,10.4714,,11,1539,60.6642,9730,
Z12,180,1.0,101,template,-1,SUCCESS,1,12.9778,12.9778,13.0,13,2336,0.248,16110,
Z12,140,1.0,101,clmm,1,SUCCESS,1,11.0,10.4714,,11,1540,60.3558,9730,
Z12,140,1.0,101,mmfork-cuthill,4,SUCCESS,1,17.4,14.8,,27,2436,61.5734,9730,
Z12,180,1.0,101,clique,-1,SUCCESS,1,13.0,12.9778,,13,2340,0.0249,16110,
Z12,180,1.0,101,pssa,0,SUCCESS,1,12.9778,12.9778,,13,2336,0.4642,16110,
Z12,140,1.0,101,mmfork-cuthill,3,SUCCESS,1,16.4714,14.0857,,28,2306,62.3179,9730,
Z12,180,1.0,101,pssa,1,SUCCESS,1,12.9778,12.9778,,13,2336,0.4644,16110,
Z12,180,1.0,101,pssa,2,SUCCESS,1,12.9778,12.9778,,13,2336,0.5062,16110,
Z12,140,1.0,101,mmfork-cuthill,2,SUCCESS,1,18.6143,15.6857,,28,2606,62.3663,9730,
Z12,180,1.0,101,pssa,3,SUCCESS,1,12.9778,12.9778,,13,2336,0.4671,16110,
Z12,140,1.0,101,clmm,3,SUCCESS,1,10.9929,10.4714,,11,1539,60.0679,9730,
Z12,180,1.0,101,pssa,4,SUCCESS,1,12.9778,12.9778,,13,2336,0.6164,16110,
Z12,140,1.0,101,clmm,2,SUCCESS,1,10.9429,10.4286,,11,1532,63.4734,9730,
Z12,140,1.0,101,clmm,4,SUCCESS,1,10.9571,10.8071,,11,1534,64.2634,9730,
Z12,179,1.0,101,minorminer,2,FAILURE,0,,,,,,60.5221,15931,status=FAILURE
Z12,179,1.0,101,minorminer,4,FAILURE,0,,,,,,60.2009,15931,status=FAILURE
Z12,140,1.0,101,attraction,2,FAILURE,0,,,,,,68.4675,9730,status=FAILURE
Z12,140,1.0,101,attraction,1,FAILURE,0,,,,,,69.6585,9730,status=FAILURE
Z12,140,1.0,101,attraction,0,FAILURE,0,,,,,,72.1856,9730,status=FAILURE
Z12,140,1.0,101,attraction,3,FAILURE,0,,,,,,71.4208,9730,status=FAILURE
Z12,179,1.0,101,minorminer,3,FAILURE,0,,,,,,66.7176,15931,status=FAILURE
Z12,140,1.0,101,attraction,4,FAILURE,0,,,,,,70.3134,9730,status=FAILURE
Z12,179,1.0,101,minorminer,0,FAILURE,0,,,,,,68.0865,15931,status=FAILURE
Z12,179,1.0,101,minorminer,1,FAILURE,0,,,,,,70.224,15931,status=FAILURE
Z12,179,1.0,101,mmfork-cuthill,1,FAILURE,0,,,,,,66.9975,15931,status=FAILURE
Z12,179,1.0,101,clmm,3,SUCCESS,1,12.9497,12.9274,,13,2318,61.2016,15931,
Z12,179,1.0,101,clmm,1,SUCCESS,1,12.9888,12.9665,,13,2325,63.6256,15931,
Z12,184,1.0,101,template,-1,SUCCESS,1,12.9783,12.9783,13.0,13,2388,0.2563,16836,
Z12,179,1.0,101,mmfork-cuthill,3,FAILURE,0,,,,,,66.0932,15931,status=FAILURE
Z12,179,1.0,101,clmm,0,SUCCESS,1,12.9888,12.9721,,13,2325,64.8668,15931,
Z12,184,1.0,101,clique,-1,SUCCESS,1,13.0,12.9783,,13,2392,0.0231,16836,
Z12,179,1.0,101,mmfork-cuthill,2,FAILURE,0,,,,,,66.9226,15931,status=FAILURE
Z12,179,1.0,101,clmm,2,SUCCESS,1,12.9777,12.9609,,13,2323,64.2151,15931,
Z12,184,1.0,101,pssa,0,SUCCESS,1,12.9783,12.9783,,13,2388,0.4755,16836,
Z12,184,1.0,101,pssa,1,SUCCESS,1,12.9783,12.9783,,13,2388,0.4978,16836,
Z12,184,1.0,101,pssa,2,SUCCESS,1,12.9783,12.9783,,13,2388,0.6219,16836,
Z12,184,1.0,101,pssa,3,SUCCESS,1,12.9783,12.9783,,13,2388,0.6281,16836,
Z12,184,1.0,101,pssa,4,SUCCESS,1,12.9783,12.9783,,13,2388,0.53,16836,
Z12,179,1.0,101,mmfork-cuthill,0,FAILURE,0,,,,,,70.9699,15931,status=FAILURE
Z12,179,1.0,101,mmfork-cuthill,4,FAILURE,0,,,,,,69.0207,15931,status=FAILURE
Z12,179,1.0,101,clmm,4,SUCCESS,1,12.9721,12.9385,,13,2322,66.8694,15931,
Z12,180,1.0,101,minorminer,2,FAILURE,0,,,,,,63.0593,16110,status=FAILURE
Z12,179,1.0,101,attraction,1,FAILURE,0,,,,,,76.2447,15931,status=FAILURE
Z12,179,1.0,101,attraction,0,FAILURE,0,,,,,,77.3941,15931,status=FAILURE
Z12,179,1.0,101,attraction,2,FAILURE,0,,,,,,77.7002,15931,status=FAILURE
Z12,180,1.0,101,minorminer,1,FAILURE,0,,,,,,67.4317,16110,status=FAILURE
Z12,180,1.0,101,minorminer,0,FAILURE,0,,,,,,69.2675,16110,status=FAILURE
Z12,179,1.0,101,attraction,3,FAILURE,0,,,,,,76.8986,15931,status=FAILURE
Z12,179,1.0,101,attraction,4,FAILURE,0,,,,,,73.4371,15931,status=FAILURE
Z12,180,1.0,101,minorminer,3,FAILURE,0,,,,,,64.5181,16110,status=FAILURE
Z12,180,1.0,101,clmm,0,SUCCESS,1,13.0,12.9778,,13,2340,60.4899,16110,
Z12,180,1.0,101,mmfork-cuthill,1,FAILURE,0,,,,,,65.6491,16110,status=FAILURE
Z12,180,1.0,101,minorminer,4,FAILURE,0,,,,,,67.1735,16110,status=FAILURE
Z12,180,1.0,101,mmfork-cuthill,3,FAILURE,0,,,,,,67.2191,16110,status=FAILURE
Z12,189,1.0,101,template,-1,INFEASIBLE,0,,,,,,0.0,17766,n=189 > max clique 184
Z12,180,1.0,101,mmfork-cuthill,2,FAILURE,0,,,,,,68.327,16110,status=FAILURE
Z12,189,1.0,101,clique,-1,FAILURE,0,,,,,,0.0239,17766,status=FAILURE
Z12,180,1.0,101,mmfork-cuthill,0,FAILURE,0,,,,,,68.8023,16110,status=FAILURE
Z12,180,1.0,101,mmfork-cuthill,4,FAILURE,0,,,,,,66.4779,16110,status=FAILURE
Z12,180,1.0,101,clmm,1,SUCCESS,1,13.0,12.9778,,13,2340,62.8009,16110,
Z12,180,1.0,101,clmm,2,SUCCESS,1,13.0,12.9778,,13,2340,63.8476,16110,
Z12,180,1.0,101,clmm,3,SUCCESS,1,12.9778,12.9667,,13,2336,66.8575,16110,
Z12,180,1.0,101,clmm,4,SUCCESS,1,12.9944,12.9833,,13,2339,66.4841,16110,
Z12,184,1.0,101,minorminer,1,FAILURE,0,,,,,,64.3573,16836,status=FAILURE
Z12,184,1.0,101,minorminer,2,FAILURE,0,,,,,,65.6882,16836,status=FAILURE
Z12,184,1.0,101,minorminer,3,FAILURE,0,,,,,,61.5031,16836,status=FAILURE
Z12,180,1.0,101,attraction,2,FAILURE,0,,,,,,73.8916,16110,status=FAILURE
Z12,184,1.0,101,minorminer,0,FAILURE,0,,,,,,73.5015,16836,status=FAILURE
Z12,40,0.9,101,minorminer,0,SUCCESS,1,4.3,4.075,,6,172,2.76,698,
Z12,180,1.0,101,attraction,3,FAILURE,0,,,,,,75.1981,16110,status=FAILURE
Z12,180,1.0,101,attraction,1,FAILURE,0,,,,,,75.804,16110,status=FAILURE
Z12,40,0.9,101,minorminer,1,SUCCESS,1,4.15,4.025,,6,166,2.1773,698,
Z12,180,1.0,101,attraction,4,FAILURE,0,,,,,,76.1804,16110,status=FAILURE
Z12,180,1.0,101,attraction,0,FAILURE,0,,,,,,77.2857,16110,status=FAILURE
Z12,184,1.0,101,mmfork-cuthill,1,FAILURE,0,,,,,,63.4747,16836,status=FAILURE
Z12,40,0.9,101,minorminer,3,SUCCESS,1,4.4,4.25,,6,176,2.5519,698,
Z12,40,0.9,101,mmfork-cuthill,2,SUCCESS,1,4.3,4.125,,6,172,1.4108,698,
Z12,40,0.9,101,mmfork-cuthill,0,SUCCESS,1,4.05,3.9,,5,162,2.3036,698,
Z12,40,0.9,101,clmm,0,SUCCESS,1,3.95,3.9,,4,158,0.8556,698,
Z12,40,0.9,101,minorminer,2,SUCCESS,1,3.925,3.825,,5,157,4.1318,698,
Z12,40,0.9,101,clmm,1,SUCCESS,1,4.0,3.9,,4,160,0.9722,698,
Z12,40,0.9,101,template,-1,SUCCESS,1,3.9,3.9,4.0,4,156,0.0052,698,
Z12,40,0.9,101,clmm,3,SUCCESS,1,3.975,3.9,,4,159,0.9731,698,
Z12,40,0.9,101,minorminer,4,SUCCESS,1,3.975,3.825,,5,159,3.5712,698,
Z12,40,0.9,101,clmm,2,SUCCESS,1,3.95,3.9,,4,158,1.0031,698,
Z12,40,0.9,101,clique,-1,SUCCESS,1,4.0,3.9,,4,160,0.0266,698,
Z12,40,0.9,101,clmm,4,SUCCESS,1,3.975,3.9,,4,159,0.8993,698,
Z12,40,0.9,101,pssa,1,SUCCESS,1,6.1,3.9,,7,244,0.2481,698,
Z12,40,0.9,101,pssa,0,SUCCESS,1,6.1,3.9,,7,244,0.2786,698,
Z12,40,0.9,101,pssa,2,SUCCESS,1,6.1,3.9,,7,244,0.2971,698,
Z12,40,0.9,101,pssa,3,SUCCESS,1,6.1,3.9,,7,244,0.2738,698,
Z12,40,0.9,101,pssa,4,SUCCESS,1,6.1,3.9,,7,244,0.2792,698,
Z12,40,0.9,101,mmfork-cuthill,4,SUCCESS,1,4.5,4.3,,6,180,2.226,698,
Z12,40,0.9,101,mmfork-cuthill,1,SUCCESS,1,4.025,3.85,,6,161,4.4788,698,
Z12,40,0.9,101,mmfork-cuthill,3,SUCCESS,1,3.925,3.775,,5,157,3.6515,698,
Z12,184,1.0,101,minorminer,4,FAILURE,0,,,,,,69.5314,16836,status=FAILURE
Z12,184,1.0,101,clmm,0,SUCCESS,1,13.0,12.9783,,13,2392,64.4715,16836,
Z12,40,0.9,102,minorminer,2,SUCCESS,1,4.275,4.05,,6,171,1.4977,691,
Z12,184,1.0,101,mmfork-cuthill,3,FAILURE,0,,,,,,66.9362,16836,status=FAILURE
Z12,184,1.0,101,mmfork-cuthill,0,FAILURE,0,,,,,,71.1385,16836,status=FAILURE
Z12,40,0.9,102,mmfork-cuthill,0,SUCCESS,1,4.3,4.05,,6,172,1.4147,691,
Z12,40,0.9,102,minorminer,1,SUCCESS,1,4.075,3.925,,6,163,3.5172,691,
Z12,40,0.9,102,minorminer,4,SUCCESS,1,4.35,4.175,,6,174,2.4967,691,
Z12,40,0.9,102,minorminer,3,SUCCESS,1,4.2,4.1,,6,168,2.7714,691,
Z12,184,1.0,101,clmm,2,SUCCESS,1,13.0,12.9783,,13,2392,64.9718,16836,
Z12,40,0.9,102,clmm,0,SUCCESS,1,3.975,3.9,,4,159,0.8394,691,
Z12,184,1.0,101,clmm,1,SUCCESS,1,13.0,12.9783,,13,2392,67.6506,16836,
Z12,40,0.9,102,clmm,1,SUCCESS,1,4.0,3.9,,4,160,0.8702,691,
Z12,40,0.9,102,template,-1,SUCCESS,1,3.9,3.9,4.0,4,156,0.0053,691,
Z12,40,0.9,102,clique,-1,SUCCESS,1,4.0,3.9,,4,160,0.0257,691,
Z12,40,0.9,102,mmfork-cuthill,1,SUCCESS,1,4.425,4.225,,6,177,2.1933,691,
Z12,40,0.9,102,pssa,0,SUCCESS,1,6.275,3.875,,7,251,0.2361,691,
Z12,40,0.9,102,clmm,2,SUCCESS,1,3.95,3.875,,4,158,0.855,691,
Z12,40,0.9,102,pssa,1,SUCCESS,1,6.275,3.875,,7,251,0.2656,691,
Z12,40,0.9,102,minorminer,0,SUCCESS,1,4.125,4.0,,6,165,6.7417,691,
Z12,40,0.9,102,pssa,2,SUCCESS,1,6.275,3.875,,7,251,0.2421,691,
Z12,40,0.9,102,clmm,3,SUCCESS,1,3.975,3.9,,4,159,0.9392,691,
Z12,40,0.9,102,clmm,4,SUCCESS,1,3.975,3.9,,4,159,0.9292,691,
Z12,40,0.9,102,pssa,4,SUCCESS,1,6.275,3.875,,7,251,0.2505,691,
Z12,40,0.9,102,pssa,3,SUCCESS,1,6.275,3.875,,7,251,0.2793,691,
Z12,184,1.0,101,mmfork-cuthill,4,FAILURE,0,,,,,,69.8942,16836,status=FAILURE
Z12,40,0.9,102,mmfork-cuthill,2,SUCCESS,1,4.3,4.15,,6,172,3.0428,691,
Z12,40,0.9,101,attraction,1,SUCCESS,1,4.325,4.175,,6,173,7.5741,698,
Z12,184,1.0,101,mmfork-cuthill,2,FAILURE,0,,,,,,70.856,16836,status=FAILURE
Z12,40,0.9,102,mmfork-cuthill,3,SUCCESS,1,3.95,3.85,,5,158,3.4321,691,
Z12,40,0.9,101,attraction,3,SUCCESS,1,4.225,4.025,,6,169,8.1748,698,
Z12,40,0.9,101,attraction,2,SUCCESS,1,3.95,3.925,,5,158,8.6116,698,
Z12,40,0.9,103,minorminer,0,SUCCESS,1,4.225,4.075,,6,169,1.6466,702,
Z12,40,0.9,101,attraction,4,SUCCESS,1,4.35,4.175,,6,174,8.7119,698,
Z12,40,0.9,101,attraction,0,SUCCESS,1,4.075,4.0,,6,163,8.8061,698,
Z12,40,0.9,103,mmfork-cuthill,0,SUCCESS,1,4.2,4.125,,6,168,1.0321,702,
Z12,184,1.0,101,clmm,3,SUCCESS,1,13.0,12.9783,,13,2392,65.3294,16836,
Z12,40,0.9,102,mmfork-cuthill,4,SUCCESS,1,4.225,4.125,,6,169,4.7396,691,
Z12,40,0.9,103,minorminer,3,SUCCESS,1,4.95,4.8,,7,198,1.8658,702,
Z12,184,1.0,101,clmm,4,SUCCESS,1,13.0,12.9783,,13,2392,65.7783,16836,
Z12,40,0.9,103,clmm,0,SUCCESS,1,4.0,3.9,,4,160,0.8386,702,
Z12,40,0.9,103,template,-1,SUCCESS,1,3.9,3.9,4.0,4,156,0.0045,702,
Z12,40,0.9,103,minorminer,1,SUCCESS,1,4.525,4.225,,7,181,2.3705,702,
Z12,40,0.9,103,clique,-1,SUCCESS,1,4.0,3.9,,4,160,0.025,702,
Z12,40,0.9,103,clmm,1,SUCCESS,1,4.0,3.9,,4,160,0.8798,702,
Z12,40,0.9,103,pssa,1,SUCCESS,1,6.2,3.9,,7,248,0.2389,702,
Z12,40,0.9,103,pssa,0,SUCCESS,1,6.2,3.9,,7,248,0.2538,702,
Z12,40,0.9,103,minorminer,2,SUCCESS,1,4.325,4.125,,6,173,2.5611,702,
Z12,40,0.9,103,pssa,2,SUCCESS,1,6.2,3.9,,7,248,0.2396,702,
Z12,40,0.9,103,pssa,3,SUCCESS,1,6.2,3.9,,7,248,0.245,702,
Z12,40,0.9,103,clmm,2,SUCCESS,1,3.975,3.9,,4,159,1.0663,702,
Z12,40,0.9,103,pssa,4,SUCCESS,1,6.2,3.9,,7,248,0.2425,702,
Z12,40,0.9,103,mmfork-cuthill,1,SUCCESS,1,4.15,4.075,,6,166,2.0839,702,
Z12,40,0.9,103,clmm,3,SUCCESS,1,3.975,3.9,,4,159,0.986,702,
Z12,40,0.9,103,clmm,4,SUCCESS,1,3.975,3.9,,4,159,0.9804,702,
Z12,40,0.9,103,mmfork-cuthill,2,SUCCESS,1,4.15,4.0,,6,166,2.2477,702,
Z12,40,0.9,103,mmfork-cuthill,3,SUCCESS,1,4.2,4.075,,6,168,2.3659,702,
Z12,40,0.9,103,minorminer,4,SUCCESS,1,4.275,4.075,,6,171,3.5117,702,
Z12,189,1.0,101,minorminer,2,FAILURE,0,,,,,,63.0761,17766,status=FAILURE
Z12,189,1.0,101,minorminer,0,FAILURE,0,,,,,,66.4271,17766,status=FAILURE
Z12,40,0.9,103,mmfork-cuthill,4,SUCCESS,1,4.075,4.025,,6,163,4.5338,702,
Z12,40,0.9,102,attraction,3,SUCCESS,1,4.6,4.25,,7,184,7.5187,691,
Z12,60,0.9,101,minorminer,1,SUCCESS,1,6.7333,6.1667,,11,404,4.647,1585,
Z12,40,0.9,102,attraction,0,SUCCESS,1,4.5,4.275,,7,180,8.215,691,
Z12,40,0.9,102,attraction,4,SUCCESS,1,4.1,3.875,,5,164,8.5674,691,
Z12,40,0.9,102,attraction,1,SUCCESS,1,4.4,4.15,,6,176,8.8514,691,
Z12,40,0.9,102,attraction,2,SUCCESS,1,3.9,3.775,,5,156,8.8779,691,
Z12,60,0.9,101,template,-1,SUCCESS,1,5.4333,5.4333,6.0,6,326,0.0169,1585,
Z12,60,0.9,101,clique,-1,SUCCESS,1,6.0,5.4333,,6,360,0.0229,1585,
Z12,60,0.9,101,pssa,0,SUCCESS,1,6.45,5.4333,,7,387,0.2954,1585,
Z12,60,0.9,101,pssa,1,SUCCESS,1,6.45,5.4333,,7,387,0.3038,1585,
Z12,60,0.9,101,minorminer,0,SUCCESS,1,6.65,6.0333,,10,399,6.725,1585,
Z12,60,0.9,101,pssa,2,SUCCESS,1,6.45,5.4333,,7,387,0.2978,1585,
Z12,60,0.9,101,pssa,3,SUCCESS,1,6.45,5.4333,,7,387,0.2871,1585,
Z12,60,0.9,101,pssa,4,SUCCESS,1,6.45,5.4333,,7,387,0.3054,1585,
Z12,40,0.9,103,attraction,0,SUCCESS,1,4.45,4.175,,6,178,8.6953,702,
Z12,40,0.9,103,attraction,2,SUCCESS,1,4.25,4.1,,6,170,9.0476,702,
